time,v(n0),v(n1),v(n2),v(n3),v(n4),v(n5),v(n6),v(n7),v(n8),v(n9)
7.04572092e-05,3.25852509e-01,3.23995777e-01,3.23990481e-01,3.14088675e-01,3.23972225e-01,3.13996716e-01,3.23949732e-01,3.13922841e-01,3.25976485e-01,3.23909636e-01
7.04638878e-05,3.25814348e-01,3.23977281e-01,3.23950836e-01,3.14090095e-01,3.23943245e-01,3.14009173e-01,3.23920854e-01,3.13924851e-01,3.25937687e-01,3.23880943e-01
7.04738878e-05,3.25757360e-01,3.23949640e-01,3.23891637e-01,3.14092073e-01,3.23899954e-01,3.14027634e-01,3.23877716e-01,3.13927709e-01,3.25879752e-01,3.23838078e-01
7.04751378e-05,3.25750254e-01,3.23946188e-01,3.23884261e-01,3.14092313e-01,3.23894553e-01,3.14029922e-01,3.23872334e-01,3.13928059e-01,3.25872529e-01,3.23832729e-01
7.04776378e-05,3.25736014e-01,3.23939249e-01,3.23869529e-01,3.14092798e-01,3.23883718e-01,3.14034453e-01,3.23861537e-01,3.13928764e-01,3.25858054e-01,3.23822000e-01
7.04809977e-05,3.25715717e-01,3.23928717e-01,3.23849800e-01,3.14093480e-01,3.23867963e-01,3.14039282e-01,3.23845835e-01,3.13929743e-01,3.25837451e-01,3.23806395e-01
7.04832441e-05,3.25700583e-01,3.23920081e-01,3.23836634e-01,3.14093935e-01,3.23855843e-01,3.14040881e-01,3.23833752e-01,3.13930400e-01,3.25822118e-01,3.23794380e-01
7.04849454e-05,3.25688572e-01,3.23912980e-01,3.23826664e-01,3.14094265e-01,3.23846107e-01,3.14041517e-01,3.23824042e-01,3.13930882e-01,3.25809952e-01,3.23784719e-01
7.04865810e-05,3.25676878e-01,3.23906001e-01,3.23817083e-01,3.14094575e-01,3.23836596e-01,3.14041967e-01,3.23814556e-01,3.13931335e-01,3.25798107e-01,3.23775278e-01
7.04884403e-05,3.25663553e-01,3.23898027e-01,3.23806197e-01,3.14094918e-01,3.23825747e-01,3.14042426e-01,3.23803735e-01,3.13931841e-01,3.25784608e-01,3.23764506e-01
7.04912017e-05,3.25643734e-01,3.23886144e-01,3.23790041e-01,3.14095414e-01,3.23809600e-01,3.14043047e-01,3.23787628e-01,3.13932576e-01,3.25764532e-01,3.23748473e-01
7.04967247e-05,3.25604140e-01,3.23862370e-01,3.23757792e-01,3.14096372e-01,3.23777321e-01,3.14044210e-01,3.23755431e-01,3.13934012e-01,3.25724424e-01,3.23716422e-01
7.05067247e-05,3.25532733e-01,3.23819434e-01,3.23699656e-01,3.14098040e-01,3.23719069e-01,3.14046180e-01,3.23697324e-01,3.13936540e-01,3.25652094e-01,3.23658579e-01
7.05167247e-05,3.25461791e-01,3.23776714e-01,3.23641884e-01,3.14099654e-01,3.23661166e-01,3.14048080e-01,3.23639566e-01,3.13939011e-01,3.25580239e-01,3.23601082e-01
7.05179747e-05,3.25452961e-01,3.23771383e-01,3.23634694e-01,3.14099854e-01,3.23653957e-01,3.14048313e-01,3.23632375e-01,3.13939318e-01,3.25571295e-01,3.23593924e-01
7.05204747e-05,3.25435332e-01,3.23760666e-01,3.23620337e-01,3.14100266e-01,3.23639566e-01,3.14048794e-01,3.23618020e-01,3.13939943e-01,3.25553439e-01,3.23579633e-01
7.05240233e-05,3.25410402e-01,3.23744106e-01,3.23600039e-01,3.14100886e-01,3.23619219e-01,3.14049512e-01,3.23597725e-01,3.13940866e-01,3.25528190e-01,3.23559430e-01
7.05260796e-05,3.25395988e-01,3.23733061e-01,3.23588302e-01,3.14101247e-01,3.23607455e-01,3.14049931e-01,3.23585991e-01,3.13941404e-01,3.25513593e-01,3.23547751e-01
7.05276811e-05,3.25384763e-01,3.23723988e-01,3.23579159e-01,3.14101514e-01,3.23598289e-01,3.14050241e-01,3.23576849e-01,3.13941808e-01,3.25502225e-01,3.23538650e-01
7.05293379e-05,3.25373154e-01,3.23714459e-01,3.23569700e-01,3.14101778e-01,3.23588808e-01,3.14050552e-01,3.23567391e-01,3.13942214e-01,3.25490467e-01,3.23529235e-01
7.05310866e-05,3.25360907e-01,3.23704365e-01,3.23559719e-01,3.14102048e-01,3.23578803e-01,3.14050870e-01,3.23557411e-01,3.13942632e-01,3.25478063e-01,3.23519300e-01
7.05341840e-05,3.25339239e-01,3.23686446e-01,3.23542056e-01,3.14102512e-01,3.23561097e-01,3.14051417e-01,3.23539749e-01,3.13943357e-01,3.25456116e-01,3.23501717e-01
7.05403787e-05,3.25296015e-01,3.23650632e-01,3.23506809e-01,3.14103399e-01,3.23525764e-01,3.14052472e-01,3.23504504e-01,3.13944768e-01,3.25412336e-01,3.23466629e-01
7.05503787e-05,3.25226594e-01,3.23593028e-01,3.23450177e-01,3.14104769e-01,3.23468992e-01,3.14054112e-01,3.23447874e-01,3.13946978e-01,3.25342028e-01,3.23410252e-01
7.05603787e-05,3.25157642e-01,3.23535776e-01,3.23393902e-01,3.14106093e-01,3.23412580e-01,3.14055705e-01,3.23391601e-01,3.13949138e-01,3.25272198e-01,3.23354230e-01
7.05703787e-05,3.25089170e-01,3.23478890e-01,3.23337994e-01,3.14107387e-01,3.23356538e-01,3.14057267e-01,3.23335697e-01,3.13951264e-01,3.25202856e-01,3.23298573e-01
7.05803787e-05,3.25021177e-01,3.23422390e-01,3.23282454e-01,3.14108658e-01,3.23300868e-01,3.14058805e-01,3.23280163e-01,3.13953361e-01,3.25134001e-01,3.23243287e-01
7.05903787e-05,3.24953658e-01,3.23366268e-01,3.23227279e-01,3.14109906e-01,3.23245570e-01,3.14060324e-01,3.23224999e-01,3.13955431e-01,3.25065627e-01,3.23188368e-01
7.06003787e-05,3.24886604e-01,3.23310531e-01,3.23172463e-01,3.14111131e-01,3.23190639e-01,3.14061826e-01,3.23170202e-01,3.13957474e-01,3.24997728e-01,3.23133812e-01
7.06103787e-05,3.24820010e-01,3.23255168e-01,3.23118003e-01,3.14112334e-01,3.23136070e-01,3.14063310e-01,3.23115766e-01,3.13959491e-01,3.24930296e-01,3.23079615e-01
7.06203787e-05,3.24753870e-01,3.23200185e-01,3.23063895e-01,3.14113516e-01,3.23081858e-01,3.14064777e-01,3.23061687e-01,3.13961482e-01,3.24863326e-01,3.23025775e-01
7.06303787e-05,3.24688179e-01,3.23145565e-01,3.23010140e-01,3.14114679e-01,3.23028001e-01,3.14066224e-01,3.23007962e-01,3.13963450e-01,3.24796812e-01,3.22972286e-01
7.06316287e-05,3.24680003e-01,3.23138768e-01,3.23003447e-01,3.14114822e-01,3.23021297e-01,3.14066403e-01,3.23001274e-01,3.13963694e-01,3.24788534e-01,3.22965628e-01
7.06341287e-05,3.24663664e-01,3.23125182e-01,3.22990074e-01,3.14115108e-01,3.23007898e-01,3.14066761e-01,3.22987908e-01,3.13964181e-01,3.24771990e-01,3.22952321e-01
7.06391287e-05,3.24631065e-01,3.23098076e-01,3.22963389e-01,3.14115675e-01,3.22981164e-01,3.14067473e-01,3.22961240e-01,3.13965150e-01,3.24738983e-01,3.22925770e-01
7.06397778e-05,3.24626841e-01,3.23094565e-01,3.22959931e-01,3.14115748e-01,3.22977700e-01,3.14067565e-01,3.22957785e-01,3.13965275e-01,3.24734707e-01,3.22922329e-01
7.06410760e-05,3.24618396e-01,3.23087545e-01,3.22953016e-01,3.14115893e-01,3.22970774e-01,3.14067748e-01,3.22950876e-01,3.13965523e-01,3.24726156e-01,3.22915451e-01
7.06427949e-05,3.24607214e-01,3.23078259e-01,3.22943859e-01,3.14116078e-01,3.22961608e-01,3.14067990e-01,3.22941731e-01,3.13965846e-01,3.24714835e-01,3.22906347e-01
7.06447122e-05,3.24592416e-01,3.23067103e-01,3.22931370e-01,3.14114766e-01,3.22949852e-01,3.14067466e-01,3.22930007e-01,3.13964700e-01,3.24699903e-01,3.22894681e-01
7.06460595e-05,3.24586065e-01,3.23059094e-01,3.22926634e-01,3.14115764e-01,3.22943509e-01,3.14066901e-01,3.22923684e-01,3.13965788e-01,3.24693413e-01,3.22888356e-01
7.06473910e-05,3.24582975e-01,3.23052068e-01,3.22925139e-01,3.14118779e-01,3.22939275e-01,3.14067211e-01,3.22919462e-01,3.13968882e-01,3.24690168e-01,3.22884132e-01
7.06485046e-05,3.24578448e-01,3.23046186e-01,3.22921969e-01,3.14120353e-01,3.22934789e-01,3.14067482e-01,3.22914989e-01,3.13970552e-01,3.24685563e-01,3.22879699e-01
7.06497053e-05,3.24575152e-01,3.23039830e-01,3.22920106e-01,3.14122801e-01,3.22930718e-01,3.14067747e-01,3.22910930e-01,3.13973092e-01,3.24682165e-01,3.22875662e-01
7.06510557e-05,3.24570284e-01,3.23032624e-01,3.22916880e-01,3.14124966e-01,3.22925545e-01,3.14067985e-01,3.22905775e-01,3.13975367e-01,3.24677194e-01,3.22870546e-01
7.06526025e-05,3.24565634e-01,3.23024396e-01,3.22914079e-01,3.14127886e-01,3.22920080e-01,3.14068276e-01,3.22900332e-01,3.13978411e-01,3.24672421e-01,3.22865133e-01
7.06547620e-05,3.24558309e-01,3.23012900e-01,3.22909361e-01,3.14131553e-01,3.22912042e-01,3.14068658e-01,3.22892321e-01,3.13982252e-01,3.24664925e-01,3.22857178e-01
7.06575738e-05,3.24549484e-01,3.22997988e-01,3.22903900e-01,3.14136663e-01,3.22901944e-01,3.14069185e-01,3.22882262e-01,3.13987587e-01,3.24655878e-01,3.22847181e-01
7.06617238e-05,3.24535812e-01,3.22976010e-01,3.22895205e-01,3.14143864e-01,3.22886738e-01,3.14069940e-01,3.22867110e-01,3.13995119e-01,3.24641879e-01,3.22832130e-01
7.06675769e-05,3.24517206e-01,3.22945143e-01,3.22883573e-01,3.14154293e-01,3.22865673e-01,3.14071030e-01,3.22846123e-01,3.14006015e-01,3.24622818e-01,3.22811277e-01
7.06740057e-05,3.24496350e-01,3.22911355e-01,3.22870361e-01,3.14165464e-01,3.22842373e-01,3.14072195e-01,3.22822905e-01,3.14017695e-01,3.24601458e-01,3.22788213e-01
7.06749678e-05,3.24493377e-01,3.22906317e-01,3.22868527e-01,3.14167202e-01,3.22838965e-01,3.14072374e-01,3.22819511e-01,3.14019510e-01,3.24598412e-01,3.22784840e-01
7.06768921e-05,3.24487232e-01,3.22896233e-01,3.22864667e-01,3.14170576e-01,3.22832049e-01,3.14072716e-01,3.22812620e-01,3.14023037e-01,3.24592118e-01,3.22777993e-01
7.06786841e-05,3.24480278e-01,3.22885666e-01,3.22860692e-01,3.14173348e-01,3.22824419e-01,3.14071873e-01,3.22805017e-01,3.14025958e-01,3.24585038e-01,3.22770440e-01
7.06800335e-05,3.24477098e-01,3.22879747e-01,3.22857626e-01,3.14175347e-01,3.22820713e-01,3.14073265e-01,3.22801323e-01,3.14028054e-01,3.24581736e-01,3.22766763e-01
7.06813767e-05,3.24475623e-01,3.22875567e-01,3.22854961e-01,3.14177722e-01,3.22818720e-01,3.14076349e-01,3.22799339e-01,3.14030519e-01,3.24580129e-01,3.22764796e-01
7.06824701e-05,3.24473434e-01,3.22871176e-01,3.22852819e-01,3.14179678e-01,3.22816122e-01,3.14077887e-01,3.22796758e-01,3.14032566e-01,3.24577863e-01,3.22762246e-01
7.06836500e-05,3.24471886e-01,3.22867251e-01,3.22850495e-01,3.14181778e-01,3.22814123e-01,3.14080341e-01,3.22794773e-01,3.14034758e-01,3.24576222e-01,3.22760284e-01
7.06849623e-05,3.24469578e-01,3.22862307e-01,3.22847888e-01,3.14184082e-01,3.22811324e-01,3.14082498e-01,3.22791992e-01,3.14037167e-01,3.24573815e-01,3.22757537e-01
7.06864529e-05,3.24467420e-01,3.22857150e-01,3.22844932e-01,3.14186705e-01,3.22808600e-01,3.14085392e-01,3.22789288e-01,3.14039908e-01,3.24571544e-01,3.22754864e-01
7.06885386e-05,3.24463984e-01,3.22849530e-01,3.22840800e-01,3.14190365e-01,3.22804380e-01,3.14089031e-01,3.22785095e-01,3.14043733e-01,3.24567948e-01,3.22750723e-01
7.06912428e-05,3.24459879e-01,3.22840003e-01,3.22835463e-01,3.14195120e-01,3.22799256e-01,3.14094076e-01,3.22780007e-01,3.14048703e-01,3.24563639e-01,3.22745695e-01
7.06952584e-05,3.24453463e-01,3.22825560e-01,3.22827556e-01,3.14202164e-01,3.22791334e-01,3.14101229e-01,3.22772137e-01,3.14056065e-01,3.24556919e-01,3.22737921e-01
7.07009600e-05,3.24444686e-01,3.22805414e-01,3.22816378e-01,3.14212156e-01,3.22780419e-01,3.14111650e-01,3.22761297e-01,3.14066508e-01,3.24547713e-01,3.22727210e-01
7.07089955e-05,3.24432088e-01,3.22776868e-01,3.22800693e-01,3.14226179e-01,3.22764826e-01,3.14126005e-01,3.22745807e-01,3.14081160e-01,3.24534513e-01,3.22711906e-01
7.07102455e-05,3.24430206e-01,3.22772513e-01,3.22798263e-01,3.14228356e-01,3.22762480e-01,3.14128301e-01,3.22743476e-01,3.14083436e-01,3.24532539e-01,3.22709604e-01
7.07127455e-05,3.24426346e-01,3.22763711e-01,3.22793405e-01,3.14232704e-01,3.22757690e-01,3.14132791e-01,3.22738718e-01,3.14087980e-01,3.24528492e-01,3.22704903e-01
7.07177455e-05,3.24418628e-01,3.22746128e-01,3.22783714e-01,3.14241382e-01,3.22748118e-01,3.14141735e-01,3.22729211e-01,3.14097049e-01,3.24520402e-01,3.22695510e-01
7.07189421e-05,3.24416789e-01,3.22741927e-01,3.22781401e-01,3.14243455e-01,3.22745837e-01,3.14143875e-01,3.22726945e-01,3.14099215e-01,3.24518475e-01,3.22693271e-01
7.07192412e-05,3.24416329e-01,3.22740876e-01,3.22780822e-01,3.14243973e-01,3.22745266e-01,3.14144410e-01,3.22726378e-01,3.14099757e-01,3.24517992e-01,3.22692711e-01
7.07198395e-05,3.24415409e-01,3.22738774e-01,3.22779666e-01,3.14245009e-01,3.22744125e-01,3.14145478e-01,3.22725244e-01,3.14100839e-01,3.24517028e-01,3.22691591e-01
7.07206359e-05,3.24414184e-01,3.22735969e-01,3.22778128e-01,3.14246387e-01,3.22742606e-01,3.14146900e-01,3.22723736e-01,3.14102280e-01,3.24515745e-01,3.22690101e-01
7.07215327e-05,3.24412594e-01,3.22731934e-01,3.22776187e-01,3.14247733e-01,3.22740689e-01,3.14148296e-01,3.22721832e-01,3.14103699e-01,3.24514093e-01,3.22688221e-01
7.07222393e-05,3.24411111e-01,3.22728644e-01,3.22774432e-01,3.14248567e-01,3.22738952e-01,3.14149169e-01,3.22720106e-01,3.14104591e-01,3.24512565e-01,3.22686514e-01
7.07229813e-05,3.24409773e-01,3.22727470e-01,3.22772801e-01,3.14249649e-01,3.22737338e-01,3.14150290e-01,3.22718498e-01,3.14105727e-01,3.24511164e-01,3.22684920e-01
7.07235957e-05,3.24408897e-01,3.22726292e-01,3.22771681e-01,3.14250774e-01,3.22736232e-01,3.14151447e-01,3.22717399e-01,3.14106897e-01,3.24510237e-01,3.22683830e-01
7.07242605e-05,3.24407915e-01,3.22725068e-01,3.22770437e-01,3.14251959e-01,3.22735003e-01,3.14152667e-01,3.22716177e-01,3.14108131e-01,3.24509200e-01,3.22682622e-01
7.07253683e-05,3.24406254e-01,3.22722991e-01,3.22768341e-01,3.14253910e-01,3.22732935e-01,3.14154677e-01,3.22714122e-01,3.14110167e-01,3.24507458e-01,3.22680591e-01
7.07268185e-05,3.24404054e-01,3.22720284e-01,3.22765571e-01,3.14256432e-01,3.22730200e-01,3.14157277e-01,3.22711406e-01,3.14112802e-01,3.24505149e-01,3.22677908e-01
7.07297166e-05,3.24399671e-01,3.22714882e-01,3.22760051e-01,3.14261476e-01,3.22724752e-01,3.14162479e-01,3.22705995e-01,3.14118071e-01,3.24500554e-01,3.22672563e-01
7.07342514e-05,3.24392844e-01,3.22706446e-01,3.22751450e-01,3.14269367e-01,3.22716262e-01,3.14170613e-01,3.22697563e-01,3.14126313e-01,3.24493394e-01,3.22664233e-01
7.07433209e-05,3.24379288e-01,3.22689657e-01,3.22734357e-01,3.14285120e-01,3.22699393e-01,3.14186854e-01,3.22680807e-01,3.14142768e-01,3.24479175e-01,3.22647682e-01
7.07533209e-05,3.24364440e-01,3.22671259e-01,3.22715635e-01,3.14302401e-01,3.22680913e-01,3.14204671e-01,3.22662452e-01,3.14160818e-01,3.24463605e-01,3.22629551e-01
7.07633209e-05,3.24349697e-01,3.22652987e-01,3.22697040e-01,3.14319593e-01,3.22662561e-01,3.14222396e-01,3.22644225e-01,3.14178775e-01,3.24448148e-01,3.22611544e-01
7.07733209e-05,3.24335052e-01,3.22634831e-01,3.22678565e-01,3.14336685e-01,3.22644325e-01,3.14240018e-01,3.22626113e-01,3.14196627e-01,3.24432793e-01,3.22593652e-01
7.07833209e-05,3.24320511e-01,3.22616801e-01,3.22660216e-01,3.14353688e-01,3.22626215e-01,3.14257548e-01,3.22608125e-01,3.14214386e-01,3.24417549e-01,3.22575884e-01
7.07933209e-05,3.24306065e-01,3.22598883e-01,3.22641986e-01,3.14370593e-01,3.22608219e-01,3.14274977e-01,3.22590251e-01,3.14232044e-01,3.24402405e-01,3.22558230e-01
7.08033209e-05,3.24291723e-01,3.22581091e-01,3.22623878e-01,3.14387408e-01,3.22590346e-01,3.14292315e-01,3.22572500e-01,3.14249610e-01,3.24387370e-01,3.22540696e-01
7.08133209e-05,3.24277475e-01,3.22563409e-01,3.22605887e-01,3.14404126e-01,3.22572587e-01,3.14309553e-01,3.22554862e-01,3.14267074e-01,3.24372434e-01,3.22523273e-01
7.08233209e-05,3.24263330e-01,3.22545851e-01,3.22588018e-01,3.14420754e-01,3.22554952e-01,3.14326699e-01,3.22537345e-01,3.14284446e-01,3.24357604e-01,3.22505969e-01
7.08333209e-05,3.24249278e-01,3.22528400e-01,3.22570264e-01,3.14437285e-01,3.22537429e-01,3.14343746e-01,3.22519939e-01,3.14301718e-01,3.24342872e-01,3.22488775e-01
7.08433209e-05,3.24235327e-01,3.22511073e-01,3.22552632e-01,3.14453730e-01,3.22520025e-01,3.14360704e-01,3.22502653e-01,3.14318900e-01,3.24328248e-01,3.22471698e-01
7.08533209e-05,3.24221469e-01,3.22493852e-01,3.22535112e-01,3.14470080e-01,3.22502731e-01,3.14377565e-01,3.22485475e-01,3.14335982e-01,3.24313721e-01,3.22454729e-01
7.08633209e-05,3.24207709e-01,3.22476753e-01,3.22517711e-01,3.14486343e-01,3.22485555e-01,3.14394336e-01,3.22468415e-01,3.14352975e-01,3.24299299e-01,3.22437875e-01
7.08733209e-05,3.24194041e-01,3.22459756e-01,3.22500422e-01,3.14502512e-01,3.22468488e-01,3.14411009e-01,3.22451462e-01,3.14369870e-01,3.24284973e-01,3.22421129e-01
7.08833209e-05,3.24180470e-01,3.22442882e-01,3.22483249e-01,3.14518595e-01,3.22451538e-01,3.14427596e-01,3.22434626e-01,3.14386675e-01,3.24270750e-01,3.22404498e-01
7.08933209e-05,3.24166990e-01,3.22426107e-01,3.22466188e-01,3.14534585e-01,3.22434696e-01,3.14444086e-01,3.22417897e-01,3.14403383e-01,3.24256622e-01,3.22387972e-01
7.09033209e-05,3.24153607e-01,3.22409456e-01,3.22449241e-01,3.14550489e-01,3.22417968e-01,3.14460488e-01,3.22401282e-01,3.14420003e-01,3.24242596e-01,3.22371559e-01
7.09133209e-05,3.24140314e-01,3.22392901e-01,3.22432404e-01,3.14566300e-01,3.22401346e-01,3.14476795e-01,3.22384772e-01,3.14436527e-01,3.24228664e-01,3.22355249e-01
7.09233209e-05,3.24127116e-01,3.22376468e-01,3.22415680e-01,3.14582028e-01,3.22384837e-01,3.14493015e-01,3.22368374e-01,3.14452964e-01,3.24214833e-01,3.22339049e-01
7.09333209e-05,3.24114007e-01,3.22360130e-01,3.22399063e-01,3.14597664e-01,3.22368432e-01,3.14509141e-01,3.22352080e-01,3.14469306e-01,3.24201094e-01,3.22322954e-01
7.09433209e-05,3.24100992e-01,3.22343911e-01,3.22382557e-01,3.14613216e-01,3.22352139e-01,3.14525181e-01,3.22335896e-01,3.14485562e-01,3.24187456e-01,3.22306967e-01
7.09533209e-05,3.24088066e-01,3.22327785e-01,3.22366156e-01,3.14628679e-01,3.22335949e-01,3.14541129e-01,3.22319815e-01,3.14501723e-01,3.24173909e-01,3.22291079e-01
7.09633209e-05,3.24075233e-01,3.22311779e-01,3.22349866e-01,3.14644059e-01,3.22319869e-01,3.14556991e-01,3.22303843e-01,3.14517796e-01,3.24160460e-01,3.22275299e-01
7.09733209e-05,3.24062486e-01,3.22295863e-01,3.22333681e-01,3.14659350e-01,3.22303890e-01,3.14572762e-01,3.22287971e-01,3.14533776e-01,3.24147103e-01,3.22259620e-01
7.09833209e-05,3.24049832e-01,3.22280066e-01,3.22317604e-01,3.14674559e-01,3.22288020e-01,3.14588450e-01,3.22272206e-01,3.14549672e-01,3.24133844e-01,3.22244045e-01
7.09933209e-05,3.24037265e-01,3.22264356e-01,3.22301630e-01,3.14689680e-01,3.22272250e-01,3.14604046e-01,3.22256541e-01,3.14565476e-01,3.24120675e-01,3.22228569e-01
7.10033209e-05,3.24024788e-01,3.22248766e-01,3.22285762e-01,3.14704720e-01,3.22256586e-01,3.14619559e-01,3.22240982e-01,3.14581196e-01,3.24107602e-01,3.22213197e-01
7.10133209e-05,3.24012397e-01,3.22233262e-01,3.22269996e-01,3.14719673e-01,3.22241020e-01,3.14634982e-01,3.22225523e-01,3.14596825e-01,3.24094617e-01,3.22197924e-01
7.10233209e-05,3.24000096e-01,3.22217875e-01,3.22254336e-01,3.14734545e-01,3.22225561e-01,3.14650323e-01,3.22210168e-01,3.14612370e-01,3.24081728e-01,3.22182752e-01
7.10333209e-05,3.23987881e-01,3.22202571e-01,3.22238776e-01,3.14749331e-01,3.22210199e-01,3.14665574e-01,3.22194908e-01,3.14627826e-01,3.24068928e-01,3.22167676e-01
7.10433209e-05,3.23975755e-01,3.22187384e-01,3.22223320e-01,3.14764037e-01,3.22194940e-01,3.14680744e-01,3.22179752e-01,3.14643199e-01,3.24056223e-01,3.22152702e-01
7.10533209e-05,3.23963712e-01,3.22172280e-01,3.22207962e-01,3.14778658e-01,3.22179778e-01,3.14695826e-01,3.22164692e-01,3.14658484e-01,3.24043605e-01,3.22137822e-01
7.10633209e-05,3.23951758e-01,3.22157291e-01,3.22192707e-01,3.14793199e-01,3.22164718e-01,3.14710826e-01,3.22149733e-01,3.14673685e-01,3.24031081e-01,3.22123041e-01
7.10733209e-05,3.23939888e-01,3.22142382e-01,3.22177550e-01,3.14807658e-01,3.22149752e-01,3.14725739e-01,3.22134867e-01,3.14688799e-01,3.24018643e-01,3.22108354e-01
7.10833209e-05,3.23928106e-01,3.22127588e-01,3.22162492e-01,3.14822039e-01,3.22134886e-01,3.14740572e-01,3.22120100e-01,3.14703832e-01,3.24006297e-01,3.22093764e-01
7.10933209e-05,3.23916407e-01,3.22112871e-01,3.22147531e-01,3.14836337e-01,3.22120115e-01,3.14755320e-01,3.22105427e-01,3.14718779e-01,3.23994039e-01,3.22079266e-01
7.11033209e-05,3.23904795e-01,3.22098268e-01,3.22132670e-01,3.14850557e-01,3.22105444e-01,3.14769988e-01,3.22090852e-01,3.14733644e-01,3.23981873e-01,3.22064867e-01
7.11133209e-05,3.23893266e-01,3.22083743e-01,3.22117903e-01,3.14864694e-01,3.22090865e-01,3.14784571e-01,3.22076370e-01,3.14748423e-01,3.23969792e-01,3.22050558e-01
7.11233209e-05,3.23881822e-01,3.22069330e-01,3.22103235e-01,3.14878755e-01,3.22076383e-01,3.14799075e-01,3.22061985e-01,3.14763121e-01,3.23957802e-01,3.22036343e-01
7.11333209e-05,3.23870461e-01,3.22054993e-01,3.22088659e-01,3.14892733e-01,3.22061992e-01,3.14813496e-01,3.22047689e-01,3.14777736e-01,3.23945897e-01,3.22022218e-01
7.11433209e-05,3.23859186e-01,3.22040767e-01,3.22074180e-01,3.14906636e-01,3.22047697e-01,3.14827839e-01,3.22033488e-01,3.14792271e-01,3.23934083e-01,3.22008187e-01
7.11533209e-05,3.23847992e-01,3.22026613e-01,3.22059795e-01,3.14920458e-01,3.22033492e-01,3.14842099e-01,3.22019377e-01,3.14806723e-01,3.23922355e-01,3.21994246e-01
7.11633209e-05,3.23836883e-01,3.22012569e-01,3.22045503e-01,3.14934206e-01,3.22019381e-01,3.14856281e-01,3.22005360e-01,3.14821097e-01,3.23910717e-01,3.21980396e-01
7.11733209e-05,3.23825856e-01,3.21998597e-01,3.22031303e-01,3.14947874e-01,3.22005360e-01,3.14870383e-01,3.21991431e-01,3.14835389e-01,3.23899165e-01,3.21966633e-01
7.11833209e-05,3.23814914e-01,3.21984736e-01,3.22017196e-01,3.14961468e-01,3.21991431e-01,3.14884407e-01,3.21977595e-01,3.14849602e-01,3.23887701e-01,3.21952963e-01
7.11845709e-05,3.23813552e-01,3.21983004e-01,3.22015440e-01,3.14963161e-01,3.21989696e-01,3.14886153e-01,3.21975872e-01,3.14851372e-01,3.23886274e-01,3.21951261e-01
7.11870709e-05,3.23810828e-01,3.21979554e-01,3.22011927e-01,3.14966543e-01,3.21986230e-01,3.14889644e-01,3.21972429e-01,3.14854908e-01,3.23883421e-01,3.21947858e-01
7.11920709e-05,3.23804965e-01,3.21972710e-01,3.22004481e-01,3.14973091e-01,3.21979116e-01,3.14896653e-01,3.21965360e-01,3.14861766e-01,3.23877300e-01,3.21940873e-01
7.11983282e-05,3.23791042e-01,3.21964236e-01,3.21988467e-01,3.14977853e-01,3.21966916e-01,3.14905461e-01,3.21953220e-01,3.14866926e-01,3.23863076e-01,3.21928851e-01
7.12016973e-05,3.23778352e-01,3.21959664e-01,3.21974606e-01,3.14977733e-01,3.21957727e-01,3.14910169e-01,3.21944059e-01,3.14867022e-01,3.23850231e-01,3.21919761e-01
7.12051066e-05,3.23764325e-01,3.21955010e-01,3.21959388e-01,3.14976974e-01,3.21947811e-01,3.14914877e-01,3.21934171e-01,3.14866471e-01,3.23836028e-01,3.21909930e-01
7.12076350e-05,3.23753779e-01,3.21951536e-01,3.21947964e-01,3.14976317e-01,3.21940376e-01,3.14918333e-01,3.21926757e-01,3.14865968e-01,3.23825350e-01,3.21902558e-01
